Id,¶È,PageRank,Betweenness Centrality,Eigenvector Centrality
3406,18,2.46E-05,137619.8076 ,0.0133 
3450,18,2.69E-05,217513.8081 ,0.0132 
3578,18,2.49E-05,106002.1339 ,0.0149 
3640,18,1.76E-05,8817.8321 ,0.0124 
3650,18,2.66E-05,154546.8265 ,0.0092 
3668,18,1.53E-05,2046.9516 ,0.0213 
3761,18,2.19E-05,84042.0442 ,0.0064 
3784,18,3.22E-05,242505.0278 ,0.0212 
3821,18,1.99E-05,23175.2915 ,0.0175 
3863,18,1.49E-05,5519.6045 ,0.0170 
3882,18,2.81E-05,366519.7473 ,0.0125 
3986,18,2.83E-05,255384.8510 ,0.0182 
4002,18,1.59E-05,4839.4576 ,0.0248 
4008,18,1.84E-05,32064.8558 ,0.0192 
4028,18,3.90E-05,661416.5296 ,0.0156 
4079,18,2.04E-05,51217.2956 ,0.0105 
4084,18,2.06E-05,353792.2659 ,0.0175 
4128,18,2.63E-05,227764.4933 ,0.0181 
4172,18,4.11E-05,340517.0059 ,0.0116 
4208,18,5.15E-05,714805.8387 ,0.0173 
4286,18,1.73E-05,87066.9193 ,0.0197 
4329,18,2.16E-05,105124.5429 ,0.0095 
4342,18,2.20E-05,192316.2584 ,0.0096 
4389,18,1.89E-05,80815.1730 ,0.0186 
4421,18,2.54E-05,181529.1057 ,0.0109 
4432,18,3.96E-05,536322.9541 ,0.0104 
4496,18,2.60E-05,127133.6322 ,0.0175 
4520,18,2.06E-05,24768.3723 ,0.0107 
4550,18,4.69E-05,755328.3257 ,0.0211 
4560,18,1.52E-05,7549.9023 ,0.0184 
4684,18,1.95E-05,12889.1313 ,0.0134 
4690,18,2.45E-05,74901.8032 ,0.0134 
4735,18,2.02E-05,10006.1085 ,0.0078 
4869,18,2.80E-05,56937.3903 ,0.0141 
4872,18,2.33E-05,60316.7241 ,0.0145 
4894,18,4.86E-05,611917.8897 ,0.0104 
4904,18,2.53E-05,98297.6696 ,0.0188 
4906,18,6.23E-05,1102531.3078 ,0.0232 
5000,18,2.37E-05,29076.9399 ,0.0099 
5128,18,7.42E-05,1035058.5973 ,0.0301 
5232,18,1.42E-05,2738.2807 ,0.0190 
5315,18,3.38E-05,329022.6192 ,0.0160 
5703,18,1.54E-05,6546.3548 ,0.0169 
5980,18,5.00E-05,640281.7709 ,0.0137 
6062,18,4.67E-05,242836.9229 ,0.0130 
6531,18,3.34E-05,356983.1130 ,0.0150 
6589,18,1.44E-04,2183208.1634 ,0.0640 
6961,18,1.57E-05,2339.2721 ,0.0109 
7196,18,3.14E-05,154170.4746 ,0.0163 
7201,18,3.51E-05,87869.3504 ,0.0161 
7833,18,1.45E-04,1328977.9501 ,0.0799 
8372,18,3.32E-05,328691.8771 ,0.0111 
8427,18,9.81E-05,1053652.2047 ,0.0300 
8899,18,5.08E-05,455461.1053 ,0.0159 
8937,18,9.08E-05,1057000.7426 ,0.0320 
9020,18,6.07E-05,508424.8132 ,0.0235 
9377,18,6.53E-05,376202.7651 ,0.0243 
9679,18,2.04E-05,106601.1024 ,0.0128 
9801,18,3.53E-05,454357.6886 ,0.0143 
10013,18,1.46E-05,1554.9729 ,0.0122 
10143,18,2.12E-05,82595.3739 ,0.0106 
10224,18,1.83E-05,24088.4196 ,0.0218 
11562,18,6.17E-05,254405.3591 ,0.0231 
11614,18,1.81E-05,21864.2931 ,0.0201 
11859,18,3.33E-05,573066.3056 ,0.0139 
11929,18,8.52E-05,1622567.1493 ,0.0208 
15761,18,1.13E-04,1415662.0632 ,0.0271 
17119,18,3.75E-05,138804.7578 ,0.0161 
19685,18,1.72E-05,18996.5892 ,0.0124 
27764,18,2.32E-05,136879.3686 ,0.0095 
28386,18,2.03E-05,72925.8166 ,0.0146 
574,17,3.58E-05,278553.5224 ,0.0088 
586,17,4.84E-05,410624.7760 ,0.0214 
705,17,1.56E-05,6792.9184 ,0.0185 
764,17,1.51E-05,3566.3128 ,0.0192 
800,17,2.38E-05,268380.1330 ,0.0092 
862,17,1.59E-05,9613.7241 ,0.0147 
917,17,1.54E-05,2572.7653 ,0.0116 
961,17,1.39E-05,3952.0228 ,0.0158 
967,17,1.42E-05,1740.7611 ,0.0158 
1277,17,1.65E-05,17474.8678 ,0.0234 
1303,17,2.25E-05,97108.2245 ,0.0167 
1347,17,1.47E-05,7504.9498 ,0.0175 
1366,17,1.41E-05,1762.2888 ,0.0186 
1594,17,1.87E-05,129989.2198 ,0.0217 
1687,17,2.24E-05,190565.3997 ,0.0128 
1696,17,2.18E-05,118829.7535 ,0.0194 
1792,17,2.12E-05,106111.2504 ,0.0141 
1818,17,1.73E-05,82987.0846 ,0.0182 
1887,17,2.05E-05,217931.5037 ,0.0115 
2273,17,3.02E-05,279365.3473 ,0.0230 
2315,17,1.61E-05,17403.7522 ,0.0216 
2324,17,1.74E-05,73060.4766 ,0.0189 
2329,17,2.58E-05,168216.2518 ,0.0175 
2340,17,9.80E-05,1791439.0796 ,0.0130 
2543,17,1.54E-05,17183.2572 ,0.0216 
2654,17,4.27E-05,637166.8610 ,0.0197 
2784,17,1.53E-05,7021.1967 ,0.0092 
2970,17,1.71E-05,21857.5911 ,0.0162 
3103,17,1.53E-05,5866.6241 ,0.0211 
3139,17,1.58E-05,7845.7336 ,0.0136 
3157,17,1.99E-05,94568.7924 ,0.0191 
3280,17,2.41E-05,177913.0596 ,0.0145 
3425,17,4.06E-05,690672.9280 ,0.0178 
3427,17,1.67E-05,42516.3264 ,0.0169 
3432,17,2.07E-05,32789.0218 ,0.0102 
3455,17,2.12E-05,87582.9930 ,0.0143 
3488,17,2.49E-05,15181.9476 ,0.0081 
3507,17,2.08E-05,115930.3435 ,0.0079 
3545,17,2.28E-05,236335.4089 ,0.0087 
3568,17,1.44E-05,4580.1957 ,0.0166 
3652,17,3.37E-05,287489.6015 ,0.0200 
3709,17,5.22E-05,658410.7482 ,0.0155 
3735,17,2.92E-05,493980.4408 ,0.0067 
3774,17,1.37E-05,1560.8286 ,0.0176 
3775,17,1.84E-05,89108.1830 ,0.0205 
3776,17,1.95E-05,170418.4681 ,0.0192 
3991,17,2.19E-05,91038.1470 ,0.0191 
4004,17,1.49E-05,4791.8702 ,0.0131 
4070,17,5.00E-05,486983.0070 ,0.0135 
4096,17,1.94E-05,110193.6291 ,0.0195 
4185,17,2.01E-05,100385.4529 ,0.0284 
4289,17,2.50E-05,104572.9084 ,0.0124 
4422,17,2.86E-05,123266.2495 ,0.0082 
4553,17,2.38E-05,55793.9077 ,0.0107 
4564,17,1.47E-05,1554.8193 ,0.0186 
4602,17,2.88E-05,276273.9084 ,0.0119 
4656,17,2.71E-05,364690.3576 ,0.0169 
4747,17,2.17E-05,105026.2919 ,0.0152 
4795,17,1.98E-05,162418.6299 ,0.0153 
4865,17,3.19E-05,319205.4627 ,0.0043 
4867,17,2.53E-05,179818.3880 ,0.0121 
4907,17,2.37E-05,174871.2272 ,0.0179 
4926,17,2.56E-05,392019.7506 ,0.0081 
5124,17,1.58E-04,2773168.8444 ,0.0769 
5267,17,3.04E-05,443744.7091 ,0.0112 
5427,17,5.07E-05,464833.9565 ,0.0172 
5490,17,4.67E-05,604473.4165 ,0.0285 
5867,17,9.72E-05,420601.1980 ,0.0459 
6051,17,2.82E-04,5866246.7496 ,0.0828 
6055,17,7.41E-05,582166.6048 ,0.0235 
6263,17,1.53E-05,23792.3578 ,0.0105 
6653,17,4.14E-05,299989.5629 ,0.0202 
6680,17,8.71E-05,1091591.8820 ,0.0341 
7382,17,8.89E-05,861022.1806 ,0.0180 
7903,17,1.58E-05,8096.8167 ,0.0158 
7971,17,3.41E-05,33990.6555 ,0.0179 
8076,17,1.93E-05,22219.8813 ,0.0112 
8515,17,1.43E-05,4767.2894 ,0.0120 
8924,17,1.82E-05,88339.0235 ,0.0149 
10007,17,1.45E-05,4303.5606 ,0.0189 
10017,17,2.01E-05,101102.2875 ,0.0174 
10025,17,1.91E-05,233360.1486 ,0.0280 
10069,17,2.62E-05,245842.2341 ,0.0099 
10148,17,1.83E-05,167869.2897 ,0.0170 
10150,17,3.04E-05,261942.2392 ,0.0104 
10581,17,4.23E-05,1868373.5126 ,0.0046 
10585,17,3.04E-05,265106.4923 ,0.0182 
10674,17,7.38E-05,613057.8425 ,0.0309 
10807,17,2.73E-05,284053.3028 ,0.0144 
12156,17,3.88E-05,243701.5684 ,0.0181 
12654,17,3.24E-05,70631.9017 ,0.0106 
13292,17,3.39E-05,112691.7232 ,0.0175 
15050,17,2.54E-05,281022.0368 ,0.0146 
15667,17,5.40E-05,239781.3445 ,0.0130 
16944,17,4.76E-05,704657.8735 ,0.0044 
23246,17,2.08E-05,179626.9107 ,0.0074 
24111,17,1.80E-05,18312.9303 ,0.0107 
91,16,2.37E-05,135044.0832 ,0.0116 
377,16,1.83E-05,7897.2771 ,0.0046 
573,16,4.57E-05,695492.5055 ,0.0142 
949,16,2.24E-05,214763.9531 ,0.0164 
958,16,1.27E-05,590.8550 ,0.0136 
995,16,1.77E-05,148274.5039 ,0.0185 
1005,16,1.93E-05,78088.1014 ,0.0108 
1393,16,1.28E-05,2140.6997 ,0.0162 
1462,16,2.10E-05,116604.3949 ,0.0137 
1595,16,2.90E-05,68962.4114 ,0.0096 
1665,16,1.60E-05,8689.8423 ,0.0113 
1734,16,1.58E-05,63639.7710 ,0.0133 
1772,16,2.15E-05,20414.2983 ,0.0115 
1938,16,1.73E-05,14884.5619 ,0.0099 
2246,16,5.31E-05,713821.4428 ,0.0153 
2258,16,1.89E-05,158369.5578 ,0.0090 
2339,16,1.98E-05,66390.4467 ,0.0147 
2450,16,1.77E-05,82102.7751 ,0.0082 
2460,16,1.56E-05,33753.5355 ,0.0106 
2568,16,2.61E-05,345682.8503 ,0.0119 
2728,16,2.20E-05,3878.9875 ,0.0075 
2774,16,1.88E-05,133536.5732 ,0.0117 
2824,16,1.61E-05,81166.0331 ,0.0100 
3089,16,3.23E-05,129552.8375 ,0.0076 
3098,16,2.35E-05,177269.6946 ,0.0122 
3100,16,1.81E-05,54349.1367 ,0.0166 
3138,16,1.65E-05,87187.1841 ,0.0174 
3198,16,1.83E-05,86432.4542 ,0.0204 
3244,16,2.02E-05,28352.5647 ,0.0187 
3261,16,1.67E-05,15313.5890 ,0.0150 
3277,16,1.34E-05,4094.7416 ,0.0154 
3290,16,1.47E-05,6954.7580 ,0.0230 
3399,16,1.73E-05,83561.9633 ,0.0111 
3680,16,4.16E-05,345718.2754 ,0.0137 
3682,16,2.17E-05,118045.4755 ,0.0100 
3698,16,4.42E-05,574545.5748 ,0.0108 
3707,16,1.75E-05,1304.9196 ,0.0082 
3770,16,1.98E-05,835.0008 ,0.0046 
3793,16,1.93E-05,53836.4773 ,0.0159 
3805,16,1.57E-05,57195.0206 ,0.0111 
3824,16,1.75E-05,14428.0844 ,0.0098 
3874,16,1.71E-05,69510.6880 ,0.0171 
3906,16,1.54E-05,9911.6584 ,0.0153 
4094,16,3.36E-05,520619.6586 ,0.0125 
4163,16,2.77E-05,343369.0021 ,0.0117 
4226,16,3.29E-05,280748.7430 ,0.0077 
4324,16,1.97E-05,157498.2154 ,0.0131 
4349,16,2.03E-05,231918.0341 ,0.0112 
4378,16,1.39E-05,11486.7730 ,0.0262 
4381,16,2.49E-05,236768.1607 ,0.0158 
4413,16,1.59E-05,67829.6313 ,0.0131 
4449,16,2.37E-05,99589.3255 ,0.0178 
4460,16,3.41E-05,655671.3852 ,0.0132 
4478,16,1.86E-05,73844.1501 ,0.0165 
4493,16,2.03E-05,182979.9830 ,0.0231 
4540,16,2.08E-05,89155.1595 ,0.0106 
4558,16,1.56E-05,18358.7645 ,0.0123 
4641,16,2.54E-05,249584.4130 ,0.0126 
4742,16,1.45E-05,9235.1278 ,0.0158 
4808,16,2.63E-05,134401.6403 ,0.0133 
4835,16,3.96E-05,536709.9234 ,0.0141 
4922,16,1.57E-05,7028.9253 ,0.0161 
5105,16,1.43E-05,8261.0253 ,0.0149 
5188,16,1.40E-05,5047.9942 ,0.0178 
5343,16,1.45E-05,2969.1311 ,0.0115 
5359,16,2.18E-05,42237.4215 ,0.0183 
5549,16,5.13E-05,741165.6673 ,0.0195 
5780,16,2.71E-05,154186.6782 ,0.0146 
5806,16,8.55E-05,1330014.6466 ,0.0312 
5866,16,1.83E-05,86850.2741 ,0.0192 
6092,16,2.49E-05,105224.9337 ,0.0124 
6134,16,5.73E-05,201048.7137 ,0.0369 
6229,16,4.02E-05,183474.3885 ,0.0285 
7082,16,2.05E-05,99028.8919 ,0.0100 
7092,16,3.04E-05,239221.7405 ,0.0138 
7150,16,6.80E-05,890881.0710 ,0.0406 
7731,16,1.73E-04,2390494.6915 ,0.1040 
8316,16,1.40E-05,8288.0142 ,0.0106 
8339,16,1.78E-05,92460.6062 ,0.0187 
8369,16,2.68E-05,75840.2283 ,0.0113 
8661,16,3.61E-05,292724.2327 ,0.0060 
8883,16,1.14E-04,1874163.0679 ,0.0406 
9416,16,2.06E-05,162611.3051 ,0.0089 
9659,16,3.31E-05,90526.8994 ,0.0184 
10014,16,1.50E-05,17766.4876 ,0.0136 
14796,16,1.86E-05,51270.0379 ,0.0158 
15497,16,1.83E-05,155139.5760 ,0.0109 
20482,16,1.82E-05,90900.0811 ,0.0109 
23100,16,2.18E-05,9253.5687 ,0.0114 
263,15,1.41E-05,7501.0612 ,0.0141 
340,15,1.49E-05,80193.3865 ,0.0122 
390,15,1.75E-05,20355.6328 ,0.0130 
447,15,1.27E-05,1583.6383 ,0.0159 
472,15,1.50E-05,80116.3883 ,0.0166 
745,15,2.46E-05,170576.1815 ,0.0087 
1352,15,1.74E-05,17174.5595 ,0.0091 
1431,15,1.58E-05,6517.4978 ,0.0102 
1659,15,2.51E-05,217347.8078 ,0.0126 
1712,15,1.28E-05,2279.1587 ,0.0083 
1718,15,1.33E-05,654.3022 ,0.0064 
1744,15,1.63E-05,19870.7416 ,0.0132 
1750,15,1.20E-05,899.3285 ,0.0103 
1881,15,1.60E-05,82880.0930 ,0.0126 
1891,15,1.41E-05,7493.2176 ,0.0238 
2031,15,2.10E-05,179446.3508 ,0.0129 
2296,15,3.84E-05,283280.5988 ,0.0188 
2521,15,3.22E-05,713076.9253 ,0.0174 
2642,15,1.56E-05,3011.1729 ,0.0072 
2663,15,1.85E-05,27486.3609 ,0.0115 
2815,15,2.60E-05,268448.2800 ,0.0112 
3311,15,2.41E-05,271032.8861 ,0.0148 
3401,15,1.40E-05,2478.3579 ,0.0101 
3461,15,1.60E-05,78334.3678 ,0.0146 
3500,15,2.74E-05,164729.6893 ,0.0051 
3502,15,2.76E-05,12435.0109 ,0.0064 
3536,15,2.45E-05,128837.0774 ,0.0087 
3624,15,3.03E-05,322849.0990 ,0.0123 
3678,15,3.40E-05,294203.7270 ,0.0099 
3711,15,1.96E-05,167495.7182 ,0.0168 
3716,15,1.85E-05,6408.2490 ,0.0050 
3734,15,2.47E-05,19576.1254 ,0.0093 
3876,15,5.13E-05,808129.0020 ,0.0098 
3913,15,2.45E-05,246189.8359 ,0.0075 
3973,15,1.55E-05,100796.0665 ,0.0121 
4006,15,2.65E-05,192735.2528 ,0.0104 
4192,15,1.71E-05,3886.0030 ,0.0081 
4334,15,1.37E-05,5374.3897 ,0.0092 
4546,15,1.38E-05,930.3191 ,0.0117 
4717,15,2.92E-05,452241.9239 ,0.0182 
4804,15,2.16E-05,110157.8998 ,0.0079 
4855,15,1.37E-05,13561.8886 ,0.0115 
4993,15,1.57E-05,53576.3199 ,0.0153 
5190,15,2.01E-05,172580.7109 ,0.0144 
5194,15,2.05E-05,162140.3959 ,0.0142 
5205,15,2.22E-05,317972.6022 ,0.0097 
5233,15,4.26E-05,236366.8779 ,0.0288 
5865,15,1.38E-05,13020.9157 ,0.0148 
5906,15,3.32E-05,251403.5693 ,0.0167 
5940,15,1.06E-04,416408.2827 ,0.0467 
6143,15,1.95E-04,4718727.4693 ,0.0308 
6318,15,7.11E-05,718717.0518 ,0.0210 
6319,15,2.56E-05,26802.4034 ,0.0090 
6936,15,3.98E-05,454581.7103 ,0.0136 
7006,15,3.34E-05,293056.1170 ,0.0121 
7261,15,5.69E-05,234652.0309 ,0.0216 
7280,15,1.28E-05,1981.4753 ,0.0085 
7412,15,1.03E-04,1138265.9889 ,0.0525 
7584,15,2.08E-05,115049.3946 ,0.0080 
7622,15,1.90E-05,94139.7890 ,0.0144 
7753,15,2.45E-05,119636.5727 ,0.0108 
7943,15,1.83E-05,123197.4384 ,0.0101 
8900,15,7.68E-05,731829.3881 ,0.0249 
8903,15,1.09E-04,1719233.5168 ,0.0284 
9109,15,9.60E-05,1222842.3059 ,0.0392 
9678,15,1.41E-05,3045.5962 ,0.0142 
9785,15,1.88E-04,2727200.1567 ,0.0656 
9903,15,1.85E-05,78800.3562 ,0.0109 
10036,15,1.53E-05,10017.5157 ,0.0076 
10424,15,1.86E-05,20535.6778 ,0.0049 
10537,15,3.49E-05,213422.9556 ,0.0095 
10577,15,1.71E-05,21473.5804 ,0.0180 
11337,15,2.16E-05,173275.8680 ,0.0133 
12272,15,6.68E-05,664103.8558 ,0.0431 
12822,15,2.34E-05,124081.7505 ,0.0139 
13081,15,3.46E-05,394793.6310 ,0.0058 
13282,15,5.25E-05,114431.2970 ,0.0269 
16118,15,4.72E-05,306586.8641 ,0.0137 
16222,15,4.88E-05,336878.5997 ,0.0253 
20781,15,1.38E-05,4149.1101 ,0.0053 
21297,15,3.27E-05,238458.0488 ,0.0063 
24908,15,1.34E-05,3185.3500 ,0.0133 
28347,15,2.24E-05,679297.7773 ,0.0097 
256,14,1.47E-05,77275.2024 ,0.0121 
869,14,5.30E-05,990585.4036 ,0.0123 
874,14,1.54E-05,12163.9840 ,0.0079 
877,14,2.24E-05,181154.5103 ,0.0204 
879,14,1.48E-05,80524.4489 ,0.0069 
1023,14,1.46E-05,77396.0876 ,0.0215 
1199,14,1.14E-05,523.1451 ,0.0146 
1325,14,1.34E-05,3963.9832 ,0.0190 
1423,14,1.95E-05,129369.5957 ,0.0155 
1448,14,2.89E-05,375791.8912 ,0.0186 
1554,14,1.51E-05,5949.9977 ,0.0110 
1652,14,1.64E-05,22987.5805 ,0.0145 
1695,14,1.23E-05,52.2671 ,0.0050 
1702,14,1.39E-05,6133.6935 ,0.0074 
1836,14,1.55E-05,83493.4292 ,0.0166 
1903,14,2.94E-05,242727.9077 ,0.0125 
1904,14,1.74E-05,103308.3298 ,0.0115 
1911,14,1.57E-05,5566.5156 ,0.0072 
1998,14,3.24E-05,452236.2645 ,0.0134 
2047,14,3.66E-05,461800.9767 ,0.0140 
2281,14,2.93E-05,160382.6218 ,0.0112 
2283,14,1.51E-05,30491.7721 ,0.0130 
2341,14,6.12E-05,926561.8396 ,0.0206 
2417,14,1.98E-05,170318.6218 ,0.0132 
2459,14,1.40E-05,2835.0612 ,0.0060 
2487,14,1.59E-05,79534.5924 ,0.0086 
2549,14,2.33E-05,241485.7188 ,0.0102 
2695,14,3.27E-05,220262.4364 ,0.0102 
2738,14,1.53E-05,88089.0070 ,0.0232 
2766,14,1.36E-05,5990.5240 ,0.0103 
2964,14,1.32E-05,6642.6224 ,0.0102 
2990,14,2.50E-05,352675.8313 ,0.0091 
3031,14,1.77E-05,122749.2877 ,0.0158 
3076,14,1.59E-05,162508.9325 ,0.0192 
3085,14,1.39E-05,6244.2896 ,0.0092 
3143,14,1.81E-05,95141.5787 ,0.0110 
3189,14,2.17E-05,154470.9104 ,0.0077 
3190,14,3.73E-05,654533.8589 ,0.0130 
3268,14,1.54E-05,82211.3710 ,0.0122 
3278,14,1.68E-05,11054.6621 ,0.0107 
3482,14,2.47E-05,95047.9866 ,0.0059 
3496,14,1.67E-05,80518.0139 ,0.0053 
3522,14,1.97E-05,86879.5133 ,0.0118 
3533,14,1.92E-05,68621.0185 ,0.0099 
3581,14,2.11E-05,163579.7358 ,0.0071 
3619,14,1.60E-05,9010.9462 ,0.0118 
3623,14,2.60E-05,147062.1198 ,0.0107 
3787,14,3.21E-05,350899.7397 ,0.0090 
3840,14,1.70E-05,137681.3800 ,0.0170 
3857,14,1.29E-05,6629.4731 ,0.0114 
3919,14,1.61E-05,6635.9266 ,0.0088 
3975,14,1.70E-05,101937.2250 ,0.0137 
4039,14,1.18E-05,691.9221 ,0.0080 
4080,14,1.97E-05,119431.8012 ,0.0151 
4098,14,1.68E-05,10841.7699 ,0.0100 
4171,14,1.96E-05,107776.2405 ,0.0176 
4190,14,1.50E-05,18440.6627 ,0.0115 
4254,14,9.64E-05,1986924.7222 ,0.0094 
4297,14,3.39E-05,464952.8471 ,0.0092 
4313,14,4.75E-05,528932.9236 ,0.0124 
4410,14,1.26E-05,3351.0210 ,0.0084 
4703,14,1.55E-05,24252.9635 ,0.0140 
4736,14,1.76E-05,89929.9477 ,0.0075 
4738,14,1.22E-05,3659.2782 ,0.0176 
4741,14,1.77E-05,86140.9737 ,0.0056 
4748,14,1.83E-05,91013.6420 ,0.0143 
4812,14,1.67E-05,13532.5722 ,0.0095 
4839,14,2.20E-05,107606.8061 ,0.0074 
4932,14,2.16E-05,171937.8693 ,0.0122 
5119,14,7.16E-05,794194.5421 ,0.0607 
5158,14,1.54E-04,1863720.7094 ,0.1203 
5184,14,1.21E-05,1351.3420 ,0.0166 
5225,14,1.46E-05,80895.4852 ,0.0159 
5297,14,1.58E-05,10407.7442 ,0.0164 
5749,14,1.14E-05,408.0107 ,0.0149 
5786,14,1.60E-05,17903.8076 ,0.0133 
5953,14,1.25E-04,955802.3242 ,0.0407 
6074,14,8.92E-05,382033.0388 ,0.0900 
6100,14,2.76E-05,490300.1577 ,0.0183 
6704,14,2.51E-05,657596.1209 ,0.0138 
6744,14,6.87E-05,746107.3681 ,0.0181 
6792,14,5.63E-05,481372.5047 ,0.0308 
6899,14,1.62E-05,97614.5297 ,0.0185 
6999,14,3.91E-05,73441.6399 ,0.0233 
7128,14,2.62E-05,275121.6678 ,0.0172 
7221,14,7.37E-05,167855.2621 ,0.0250 
7285,14,1.87E-05,32893.6911 ,0.0072 
7617,14,1.48E-04,1668066.3601 ,0.0721 
7988,14,4.34E-05,118685.2402 ,0.0186 
8343,14,7.65E-05,1291783.1593 ,0.0231 
8789,14,1.55E-04,1380429.9297 ,0.0777 
8801,14,4.95E-05,848899.1939 ,0.0113 
8828,14,4.86E-05,277616.5334 ,0.0309 
8982,14,1.07E-04,736299.6238 ,0.0615 
9156,14,3.50E-05,123274.5234 ,0.0159 
10469,14,1.47E-05,78570.8260 ,0.0153 
10563,14,1.81E-05,145376.9489 ,0.0187 
10594,14,5.99E-05,1039885.9938 ,0.0037 
11220,14,1.53E-05,161930.9151 ,0.0144 
11421,14,2.18E-05,184355.3237 ,0.0072 
11465,14,7.12E-05,614203.2810 ,0.0196 
11554,14,1.45E-05,14600.9137 ,0.0108 
11850,14,2.63E-05,180178.7414 ,0.0084 
11858,14,1.96E-05,171820.1327 ,0.0106 
12129,14,1.53E-05,59299.9527 ,0.0052 
12502,14,5.97E-05,152091.0880 ,0.0304 
14931,14,1.34E-05,5595.3787 ,0.0096 
15973,14,3.84E-05,500655.6581 ,0.0134 
16313,14,6.27E-05,138951.2546 ,0.0244 
19252,14,2.41E-05,67357.1194 ,0.0212 
20787,14,2.14E-05,77709.6235 ,0.0032 
23646,14,3.57E-05,499058.3726 ,0.0045 
24910,14,1.64E-05,223653.5286 ,0.0131 
452,13,1.26E-05,25429.6870 ,0.0218 
689,13,2.08E-05,171835.9077 ,0.0199 
792,13,1.42E-05,77541.1699 ,0.0110 
793,13,1.23E-05,4666.7211 ,0.0120 
854,13,1.66E-05,14959.1381 ,0.0078 
906,13,1.14E-05,1144.0673 ,0.0165 
959,13,1.20E-05,4552.4201 ,0.0158 
1259,13,1.92E-05,109298.8107 ,0.0155 
1289,13,1.20E-05,2237.4957 ,0.0098 
1307,13,1.69E-05,158726.7902 ,0.0090 
1422,13,1.21E-05,2354.1672 ,0.0175 
1439,13,1.21E-05,13512.9938 ,0.0142 
1445,13,1.14E-05,1771.2622 ,0.0116 
1655,13,2.19E-05,250795.9068 ,0.0145 
1707,13,1.31E-05,76505.7122 ,0.0071 
1733,13,1.45E-05,16045.6313 ,0.0189 
1861,13,2.18E-05,100351.7734 ,0.0121 
2032,13,2.63E-05,364121.5386 ,0.0128 
2131,13,6.00E-05,719869.4071 ,0.0192 
2162,13,1.13E-05,2081.4859 ,0.0194 
2350,13,2.28E-05,136577.2357 ,0.0170 
2492,13,1.23E-05,2217.7578 ,0.0106 
2612,13,1.22E-05,2978.9886 ,0.0133 
2713,13,2.37E-05,15477.7721 ,0.0065 
3018,13,3.02E-05,344086.3868 ,0.0171 
3055,13,2.60E-05,113799.1212 ,0.0079 
3056,13,1.18E-05,620.2237 ,0.0079 
3114,13,2.41E-05,250903.6383 ,0.0121 
3116,13,2.31E-05,291390.4493 ,0.0143 
3201,13,1.25E-05,6803.4304 ,0.0090 
3385,13,1.75E-05,36935.4921 ,0.0080 
3394,13,1.29E-05,5968.6681 ,0.0096 
3429,13,3.01E-05,337567.3826 ,0.0078 
3467,13,1.79E-05,12779.7295 ,0.0142 
3692,13,1.38E-05,12111.8412 ,0.0122 
3723,13,1.52E-05,6729.9898 ,0.0054 
3748,13,2.40E-05,23429.2060 ,0.0134 
3757,13,3.12E-05,191769.1410 ,0.0054 
3808,13,1.20E-05,3103.6542 ,0.0148 
3827,13,1.19E-05,4690.1789 ,0.0167 
3837,13,1.49E-05,84948.1782 ,0.0129 
3883,13,1.95E-05,7769.2616 ,0.0051 
3958,13,3.02E-05,485276.0787 ,0.0093 
3987,13,2.67E-05,311374.9390 ,0.0083 
4034,13,1.41E-05,58157.6253 ,0.0107 
4154,13,3.15E-05,407652.6575 ,0.0039 
4175,13,1.70E-05,89283.7932 ,0.0131 
4299,13,1.77E-05,91062.0716 ,0.0086 
4384,13,1.98E-05,150347.4552 ,0.0099 
4477,13,1.88E-05,42189.1878 ,0.0077 
4505,13,4.40E-05,26249.2074 ,0.0154 
4507,13,2.19E-05,169688.4728 ,0.0115 
4512,13,1.45E-05,82384.2787 ,0.0144 
4525,13,1.68E-05,128059.2368 ,0.0079 
4534,13,1.97E-05,94617.1316 ,0.0100 
4635,13,1.22E-05,737.9726 ,0.0071 
4702,13,2.31E-05,127919.7259 ,0.0068 
4733,13,1.69E-05,156059.9961 ,0.0132 
4734,13,1.16E-05,2840.8097 ,0.0075 
4739,13,2.19E-05,183645.6584 ,0.0151 
4751,13,2.68E-05,365883.9204 ,0.0098 
4788,13,1.35E-05,8822.1807 ,0.0073 
4792,13,1.55E-05,77221.1337 ,0.0224 
4838,13,1.98E-05,164963.8755 ,0.0183 
4845,13,1.16E-05,3926.1125 ,0.0151 
4852,13,1.43E-05,22511.1923 ,0.0096 
5187,13,1.25E-05,2636.2981 ,0.0128 
5230,13,1.63E-05,196719.1735 ,0.0111 
5245,13,1.37E-05,18801.0752 ,0.0110 
5271,13,2.02E-05,268285.2427 ,0.0144 
5325,13,1.12E-05,1713.7117 ,0.0115 
5341,13,1.34E-05,4823.2754 ,0.0142 
5364,13,2.60E-05,306952.5030 ,0.0153 
5381,13,2.86E-05,85504.9981 ,0.0266 
5491,13,2.83E-05,36656.0898 ,0.0470 
5712,13,1.28E-05,3111.6321 ,0.0086 
5713,13,4.57E-05,621110.0537 ,0.0198 
6023,13,1.11E-05,781.8898 ,0.0151 
6049,13,4.41E-05,356410.4164 ,0.0137 
6150,13,6.59E-05,145974.2885 ,0.0305 
6157,13,7.29E-05,933752.1384 ,0.0532 
6166,13,1.52E-04,2028077.9104 ,0.0557 
6253,13,1.27E-04,1993014.1960 ,0.0614 
6445,13,1.58E-05,12517.6639 ,0.0093 
