Id,¶È,Eigenvector Centrality,PageRank,Betweenness Centrality
58,12,0.01706 ,2.11E-04,687594.98 
65,12,0.00299 ,1.61E-04,5.62 
79,12,0.00366 ,1.54E-04,0.17 
121,12,0.00283 ,1.73E-04,8.49 
143,12,0.00200 ,2.87E-04,9.39 
156,12,0.00380 ,1.65E-04,1347.10 
173,12,0.00325 ,2.19E-04,29595.24 
198,12,0.00265 ,2.54E-04,13553.63 
341,12,0.00337 ,1.56E-04,1.18 
909,12,0.00715 ,1.71E-04,8.68 
943,12,0.00798 ,1.19E-04,7.78 
1013,12,0.00955 ,1.22E-04,919.61 
1043,12,0.00703 ,1.78E-04,8.51 
1045,12,0.00728 ,1.63E-04,11.17 
1244,12,0.00854 ,1.13E-04,8.64 
1251,12,0.00756 ,1.32E-04,1.15 
1364,12,0.00929 ,1.00E-04,5.61 
1384,12,0.00823 ,1.36E-04,55.76 
1401,12,0.02403 ,7.76E-05,5.06 
1499,12,0.00701 ,1.87E-04,8.31 
1527,12,0.01156 ,1.04E-04,25.28 
1602,12,0.00839 ,1.03E-04,2.41 
1696,12,0.00916 ,1.20E-04,14.12 
1802,12,0.00778 ,1.18E-04,0.36 
1822,12,0.00747 ,1.34E-04,5.46 
1853,12,0.00955 ,1.02E-04,0.79 
1892,12,0.00782 ,1.17E-04,0.08 
381,12,0.00251 ,1.43E-04,0.31 
382,12,0.00291 ,1.25E-04,1.26 
442,12,0.00469 ,1.15E-04,4.59 
477,12,0.00278 ,1.42E-04,5.13 
535,12,0.00414 ,1.16E-04,39.36 
568,12,0.00239 ,1.37E-04,8.79 
575,12,0.00218 ,1.50E-04,0.66 
628,12,0.00202 ,1.52E-04,0.27 
716,12,0.00213 ,1.55E-04,5.28 
723,12,0.00254 ,1.49E-04,1.70 
742,12,0.00193 ,1.89E-04,10.65 
751,12,0.00270 ,1.46E-04,1.25 
799,12,0.00220 ,1.61E-04,9.69 
836,12,0.00221 ,1.53E-04,6.79 
857,12,0.00318 ,2.04E-04,3005.96 
2685,12,0.00516 ,1.25E-04,7.48 
2709,12,0.00466 ,1.24E-04,13.19 
2723,12,0.00569 ,1.14E-04,8.17 
2769,12,0.00571 ,1.17E-04,5.82 
2791,12,0.00521 ,1.32E-04,15.53 
2847,12,0.00483 ,1.21E-04,15.96 
2935,12,0.00461 ,1.52E-04,5.23 
3028,12,0.00431 ,1.70E-04,10.13 
3105,12,0.00452 ,2.22E-04,15.11 
3112,12,0.00681 ,1.00E-04,0.78 
3155,12,0.00477 ,1.59E-04,9.00 
3190,12,0.00474 ,1.26E-04,7.63 
3254,12,0.00539 ,1.18E-04,12.90 
3281,12,0.00658 ,1.04E-04,0.48 
3292,12,0.00509 ,1.19E-04,14.19 
3349,12,0.00533 ,1.19E-04,6.88 
1934,12,0.00956 ,1.26E-04,8.03 
1950,12,0.01015 ,9.45E-05,0.95 
2360,12,0.00920 ,1.32E-04,6.99 
2373,12,0.00915 ,1.29E-04,7.09 
2450,12,0.00898 ,1.63E-04,4.73 
3541,12,0.00273 ,1.95E-04,0.42 
3581,12,0.00270 ,1.93E-04,0.15 
3594,12,0.00296 ,1.90E-04,0.15 
3616,12,0.00255 ,2.62E-04,7.82 
3622,12,0.00293 ,1.71E-04,3.53 
3639,12,0.00296 ,1.89E-04,0.07 
3654,12,0.00405 ,1.43E-04,2.25 
3736,12,0.00394 ,1.41E-04,3.69 
3763,12,0.00316 ,1.68E-04,9.79 
3784,12,0.00326 ,1.57E-04,9.22 
3788,12,0.00412 ,1.38E-04,0.47 
3817,12,0.00350 ,1.47E-04,5.88 
3832,12,0.00379 ,1.42E-04,5.28 
3840,12,0.00303 ,1.70E-04,0.64 
3919,12,0.00296 ,1.89E-04,0.07 
3949,12,0.00251 ,2.57E-04,15.04 
3979,12,0.00274 ,1.92E-04,8.62 
4014,12,0.00123 ,3.67E-04,11.94 
22,11,0.00242 ,1.64E-04,5.46 
36,11,0.00206 ,1.84E-04,0.22 
50,11,0.00274 ,1.53E-04,4.19 
140,11,0.00210 ,2.17E-04,0.75 
150,11,0.00233 ,1.93E-04,776.34 
165,11,0.00279 ,1.50E-04,2.76 
168,11,0.00249 ,1.67E-04,2.56 
177,11,0.00193 ,2.53E-04,2.54 
222,11,0.00280 ,1.60E-04,4.84 
268,11,0.00292 ,1.46E-04,0.28 
298,11,0.00302 ,1.46E-04,0.29 
318,11,0.00284 ,1.48E-04,2.15 
629,11,0.00885 ,1.05E-04,535.55 
974,11,0.00774 ,1.17E-04,1.95 
986,11,0.00784 ,1.07E-04,1.55 
1030,11,0.00713 ,1.72E-04,8.92 
1050,11,0.00721 ,1.27E-04,4.59 
1094,11,0.00766 ,1.12E-04,6.27 
1134,11,0.00763 ,1.26E-04,5.20 
1218,11,0.00696 ,1.64E-04,5.14 
1268,11,0.00791 ,1.25E-04,37.07 
1599,11,0.00871 ,1.16E-04,9.06 
1670,11,0.01104 ,1.02E-04,28.05 
1887,11,0.01022 ,8.48E-05,0.49 
1905,11,0.00949 ,1.22E-04,0.30 
380,11,0.00219 ,1.38E-04,0.23 
405,11,0.00379 ,1.21E-04,672.33 
491,11,0.00374 ,1.14E-04,1.18 
502,11,0.00391 ,1.13E-04,2.62 
522,11,0.00230 ,1.32E-04,2.11 
574,11,0.00229 ,1.44E-04,21.14 
631,11,0.00198 ,1.49E-04,6.18 
639,11,0.00343 ,1.37E-04,194.11 
4031,11,0.00108 ,3.57E-04,13938.70 
826,11,0.00234 ,1.39E-04,2.37 
863,11,0.00129 ,2.10E-04,1.23 
876,11,0.00129 ,2.10E-04,1.23 
3621,11,0.00314 ,1.62E-04,14.11 
2760,11,0.00449 ,1.33E-04,21.50 
2941,11,0.00481 ,1.22E-04,14.68 
2688,11,0.00463 ,1.26E-04,12.23 
2695,11,0.00652 ,8.90E-05,0.62 
2816,11,0.00539 ,1.08E-04,2.59 
2852,11,0.00778 ,8.33E-05,0.29 
2861,11,0.00386 ,2.18E-04,4.87 
2878,11,0.00529 ,1.08E-04,8.26 
2900,11,0.00540 ,1.09E-04,0.66 
2961,11,0.00532 ,1.03E-04,6.72 
3012,11,0.00421 ,1.51E-04,2.10 
3063,11,0.00421 ,1.48E-04,1.07 
3092,11,0.00649 ,8.98E-05,1.62 
3141,11,0.00387 ,2.17E-04,4.31 
3153,11,0.00541 ,1.17E-04,8.53 
3200,11,0.00387 ,2.20E-04,5.79 
3202,11,0.00780 ,8.63E-05,1.16 
3311,11,0.00409 ,1.56E-04,0.16 
3358,11,0.00523 ,1.09E-04,6.21 
3367,11,0.00646 ,9.76E-05,0.30 
1915,11,0.00881 ,1.25E-04,3.66 
1933,11,0.00905 ,1.20E-04,3.16 
2105,11,0.00905 ,1.21E-04,3.82 
2130,11,0.00938 ,1.15E-04,3.74 
2177,11,0.01846 ,7.23E-05,0.49 
2265,11,0.01007 ,1.00E-04,3.59 
2424,11,0.00913 ,1.18E-04,3.10 
2466,11,0.00940 ,1.20E-04,2.26 
2535,11,0.00855 ,1.87E-04,8.72 
2568,11,0.01417 ,7.32E-05,0.28 
3446,11,0.00249 ,2.24E-04,2.67 
3515,11,0.00289 ,1.59E-04,8.29 
3536,11,0.00243 ,2.44E-04,12.05 
3598,11,0.00279 ,1.64E-04,1.12 
3638,11,0.00245 ,2.39E-04,5.17 
3668,11,0.00294 ,1.52E-04,0.08 
3796,11,0.00352 ,1.38E-04,6.40 
3857,11,0.00261 ,1.82E-04,0.17 
3863,11,0.00250 ,2.24E-04,2.99 
3940,11,0.00323 ,1.35E-04,2.64 
3994,11,0.00114 ,3.37E-04,5.34 
3997,11,0.00115 ,3.28E-04,2.52 
4021,11,0.00114 ,3.35E-04,5.18 
2,10,0.00196 ,2.00E-04,0.62 
4,10,0.00179 ,2.33E-04,1.50 
10,10,0.00296 ,1.36E-04,0.41 
69,10,0.00280 ,1.42E-04,1.62 
73,10,0.00219 ,1.58E-04,4.90 
135,10,0.00195 ,1.71E-04,0.00 
146,10,0.00331 ,1.45E-04,1152.14 
181,10,0.00179 ,2.33E-04,1.50 
225,10,0.00184 ,2.30E-04,1.19 
275,10,0.00179 ,2.33E-04,1.50 
278,10,0.00183 ,2.32E-04,1.78 
295,10,0.00257 ,1.41E-04,3.35 
309,10,0.00195 ,1.71E-04,0.00 
950,10,0.00728 ,1.14E-04,4.05 
955,10,0.00673 ,1.58E-04,1.71 
956,10,0.00682 ,1.52E-04,3.67 
979,10,0.00676 ,1.56E-04,0.64 
1061,10,0.00704 ,1.21E-04,1.46 
1073,10,0.00853 ,1.11E-04,10.07 
1342,10,0.00827 ,1.01E-04,7.17 
1368,10,0.00673 ,1.58E-04,1.71 
1411,10,0.01436 ,7.87E-05,12.52 
1463,10,0.02092 ,6.83E-05,2.26 
1562,10,0.01141 ,1.27E-04,9.92 
1708,10,0.00717 ,1.16E-04,3.53 
1788,10,0.00675 ,1.53E-04,1.17 
1814,10,0.00845 ,1.11E-04,5.66 
1840,10,0.00711 ,1.29E-04,4.52 
1908,10,0.00736 ,1.12E-04,27.21 
429,10,0.00214 ,1.24E-04,1.03 
433,10,0.00246 ,1.24E-04,129.10 
435,10,0.00277 ,1.20E-04,189.56 
437,10,0.00181 ,2.12E-04,11.17 
449,10,0.00296 ,1.14E-04,75.68 
459,10,0.00239 ,1.27E-04,159.26 
532,10,0.00165 ,2.35E-04,12.17 
541,10,0.00304 ,1.10E-04,114.69 
587,10,0.00321 ,1.09E-04,2.32 
3487,10,0.00257 ,1.85E-04,2238.91 
707,10,0.00139 ,1.81E-04,4.34 
715,10,0.00233 ,1.26E-04,0.21 
756,10,0.00217 ,1.30E-04,1.37 
759,10,0.00227 ,1.31E-04,3.31 
813,10,0.00184 ,1.49E-04,5.99 
850,10,0.00168 ,1.59E-04,10.23 
861,10,0.00123 ,1.88E-04,0.94 
878,10,0.00121 ,1.93E-04,0.82 
3164,10,0.00450 ,1.18E-04,21.27 
2826,10,0.00439 ,1.18E-04,81.51 
2801,10,0.00478 ,1.05E-04,1.46 
2802,10,0.00665 ,9.21E-05,2.35 
2882,10,0.00474 ,1.07E-04,9.42 
2886,10,0.00385 ,1.61E-04,2.43 
2926,10,0.00409 ,1.41E-04,3.54 
2942,10,0.00497 ,9.91E-05,5.91 
3015,10,0.00501 ,1.02E-04,8.40 
3053,10,0.00377 ,1.95E-04,1.29 
3083,10,0.00397 ,1.51E-04,2.14 
3088,10,0.00582 ,9.93E-05,6.92 
3099,10,0.00421 ,1.11E-04,3.52 
3128,10,0.00388 ,1.58E-04,1.49 
3133,10,0.00485 ,1.04E-04,3.84 
3388,10,0.00547 ,9.66E-05,3.34 
3418,10,0.00511 ,1.02E-04,4.21 
3425,10,0.00432 ,1.34E-04,4.38 
2014,10,0.00959 ,8.44E-05,0.55 
2113,10,0.00864 ,1.42E-04,1.88 
2158,10,0.00900 ,1.06E-04,0.71 
2252,10,0.01830 ,6.85E-05,0.09 
2255,10,0.00853 ,1.18E-04,4.27 
2301,10,0.00844 ,1.65E-04,4.33 
2316,10,0.00963 ,1.18E-04,9.90 
2439,10,0.00860 ,1.50E-04,2.83 
2452,10,0.01118 ,8.03E-05,1.91 
3520,10,0.00302 ,1.33E-04,4.59 
3539,10,0.00247 ,1.74E-04,12.08 
3543,10,0.00286 ,1.34E-04,7.09 
3583,10,0.00265 ,1.59E-04,9.44 
3614,10,0.00278 ,1.49E-04,4.18 
3631,10,0.00287 ,1.38E-04,1.71 
3641,10,0.00252 ,1.61E-04,2.25 
3659,10,0.00255 ,1.64E-04,8.14 
3664,10,0.00250 ,1.75E-04,7.83 
3681,10,0.00330 ,1.22E-04,0.64 
3720,10,0.00235 ,2.19E-04,7.62 
3766,10,0.00253 ,1.63E-04,0.10 
3767,10,0.00265 ,1.48E-04,8.68 
3770,10,0.00274 ,1.47E-04,8.46 
3777,10,0.00281 ,1.43E-04,2.78 
3878,10,0.00269 ,1.48E-04,4.11 
3880,10,0.00313 ,1.53E-04,8.45 
3888,10,0.00261 ,1.65E-04,6.22 
3934,10,0.00310 ,1.28E-04,1.92 
4004,10,0.00102 ,3.17E-04,7.11 
4009,10,0.00106 ,3.03E-04,2.01 
16,9,0.00227 ,1.34E-04,1.63 
38,9,0.00221 ,1.42E-04,5.99 
68,9,0.00174 ,2.10E-04,1.20 
78,9,0.00170 ,2.12E-04,0.00 
96,9,0.00208 ,1.46E-04,6.39 
100,9,0.00194 ,1.74E-04,4.33 
139,9,0.00186 ,1.54E-04,0.10 
195,9,0.00170 ,2.12E-04,0.00 
218,9,0.00170 ,2.12E-04,0.00 
230,9,0.00170 ,2.52E-04,12.42 
273,9,0.00170 ,2.12E-04,0.00 
306,9,0.00170 ,2.12E-04,0.00 
328,9,0.00170 ,2.12E-04,0.00 
337,9,0.00175 ,2.01E-04,1.30 
344,9,0.00244 ,1.33E-04,3.42 
912,9,0.00719 ,1.26E-04,6.81 
928,9,0.00682 ,1.13E-04,0.22 
998,9,0.01211 ,7.88E-05,2.53 
1016,9,0.00660 ,1.45E-04,0.00 
1023,9,0.00786 ,1.09E-04,9.19 
1093,9,0.00789 ,9.33E-05,3.86 
1111,9,0.00660 ,1.43E-04,0.13 
1140,9,0.00834 ,9.98E-05,6.59 
1154,9,0.00700 ,1.07E-04,6.79 
1193,9,0.00704 ,1.27E-04,4382.45 
1202,9,0.00671 ,1.60E-04,12.25 
1220,9,0.01442 ,7.60E-05,2.18 
1239,9,0.01649 ,6.48E-05,0.58 
1387,9,0.00699 ,1.28E-04,15.71 
1403,9,0.00660 ,1.45E-04,0.00 
1443,9,0.00702 ,1.00E-04,0.89 
1445,9,0.00727 ,1.05E-04,23.34 
1477,9,0.00736 ,1.04E-04,29.83 
1490,9,0.00907 ,8.68E-05,0.19 
1631,9,0.00887 ,8.71E-05,0.11 
1896,9,0.00669 ,1.33E-04,8.48 
427,9,0.00317 ,1.30E-04,612.83 
364,9,0.00156 ,2.01E-04,1.67 
564,9,0.00156 ,2.06E-04,59.45 
466,9,0.00201 ,1.15E-04,0.20 
529,9,0.00230 ,1.13E-04,1.91 
663,9,0.00193 ,1.25E-04,16.94 
690,9,0.00199 ,1.19E-04,0.39 
746,9,0.00145 ,1.62E-04,2.61 
776,9,0.00133 ,2.34E-04,262.17 
786,9,0.00147 ,1.50E-04,3.45 
808,9,0.00166 ,1.25E-04,0.37 
811,9,0.00171 ,1.47E-04,20.93 
816,9,0.00146 ,1.60E-04,2.58 
821,9,0.00188 ,1.20E-04,1.61 
885,9,0.00093 ,2.54E-04,4.67 
888,9,0.00112 ,1.75E-04,0.00 
2678,9,0.00425 ,1.13E-04,3.70 
2790,9,0.00462 ,1.02E-04,5.31 
2804,9,0.00486 ,9.04E-05,4.77 
2834,9,0.00386 ,1.29E-04,3.50 
2895,9,0.00480 ,9.86E-05,4.86 
3122,9,0.00366 ,1.78E-04,0.24 
3218,9,0.00366 ,1.78E-04,0.24 
3251,9,0.00363 ,1.89E-04,3.64 
3269,9,0.00407 ,1.09E-04,6.05 
3308,9,0.00410 ,1.16E-04,0.60 
3334,9,0.00477 ,9.70E-05,0.55 
3338,9,0.00399 ,1.28E-04,0.99 
3354,9,0.00366 ,1.78E-04,0.24 
3368,9,0.00395 ,1.26E-04,0.45 
3427,9,0.00399 ,1.28E-04,0.99 
1977,9,0.00930 ,9.05E-05,0.87 
2013,9,0.00939 ,7.77E-05,0.39 
2051,9,0.00872 ,1.20E-04,2.22 
2066,9,0.01300 ,8.20E-05,1.03 
2080,9,0.01032 ,9.79E-05,2.57 
2166,9,0.01004 ,9.43E-05,2.39 
2251,9,0.00873 ,1.07E-04,4.40 
2281,9,0.00810 ,1.65E-04,1.98 
2487,9,0.00810 ,1.65E-04,1.98 
2514,9,0.01134 ,8.45E-05,1.41 
2545,9,0.01523 ,7.13E-05,4.48 
3439,9,0.00220 ,2.06E-04,2.57 
3492,9,0.00298 ,1.23E-04,3.09 
3507,9,0.00251 ,1.41E-04,4.82 
3522,9,0.00260 ,1.37E-04,4.56 
3531,9,0.00228 ,1.87E-04,2.34 
3551,9,0.00232 ,1.71E-04,5.57 
3566,9,0.00231 ,1.65E-04,11.17 
3580,9,0.00224 ,1.94E-04,2.84 
3603,9,0.00322 ,1.14E-04,0.94 
3666,9,0.00272 ,1.30E-04,0.08 
3671,9,0.00247 ,1.45E-04,7.11 
3682,9,0.00225 ,1.93E-04,4.11 
3775,9,0.00227 ,1.66E-04,10.78 
3876,9,0.00272 ,1.33E-04,0.08 
3894,9,0.00223 ,1.97E-04,3.28 
3958,9,0.00264 ,1.35E-04,5.43 
3986,9,0.00094 ,2.89E-04,3.01 
3995,9,0.00092 ,2.87E-04,5.21 
4000,9,0.00091 ,2.99E-04,4.99 
4017,9,0.00091 ,3.04E-04,5.64 
4026,9,0.00094 ,2.82E-04,3.23 
4038,9,0.00092 ,2.95E-04,5.17 
8,8,0.00155 ,2.31E-04,2.25 
54,8,0.00201 ,1.35E-04,2.94 
60,8,0.00251 ,1.18E-04,0.62 
89,8,0.00157 ,2.23E-04,2.70 
91,8,0.00155 ,2.31E-04,2.25 
93,8,0.00166 ,1.81E-04,0.77 
106,8,0.00201 ,1.28E-04,2.97 
162,8,0.00172 ,1.67E-04,0.48 
217,8,0.00192 ,1.53E-04,258.97 
221,8,0.00247 ,1.20E-04,0.40 
243,8,0.00167 ,1.90E-04,3.81 
259,8,0.00155 ,2.31E-04,2.25 
260,8,0.00199 ,1.59E-04,6.69 
319,8,0.00157 ,2.23E-04,2.70 
333,8,0.00168 ,1.69E-04,0.73 
923,8,0.00713 ,1.02E-04,6.57 
1008,8,0.00713 ,9.37E-05,27.07 
1053,8,0.00670 ,1.15E-04,11.35 
1103,8,0.00746 ,8.10E-05,9.35 
1162,8,0.00791 ,9.71E-05,2.40 
1203,8,0.00680 ,1.06E-04,3.20 
1248,8,0.00698 ,9.42E-05,5.50 
1414,8,0.00885 ,7.13E-05,0.03 
1461,8,0.00775 ,8.93E-05,8.43 
1506,8,0.00807 ,7.96E-05,0.17 
1640,8,0.00682 ,1.02E-04,0.61 
1697,8,0.01096 ,8.10E-05,185.05 
1731,8,0.00798 ,9.59E-05,0.73 
1775,8,0.01416 ,6.22E-05,0.02 
1865,8,0.00743 ,8.26E-05,0.32 
399,8,0.00148 ,1.80E-04,0.33 
441,8,0.00148 ,1.80E-04,0.33 
501,8,0.00148 ,1.80E-04,0.33 
385,8,0.00402 ,8.44E-05,1.06 
478,8,0.00205 ,1.08E-04,4.37 
534,8,0.00221 ,1.07E-04,183.07 
540,8,0.00288 ,9.51E-05,7.14 
594,8,0.00219 ,2.00E-04,234766.31 
672,8,0.00168 ,1.10E-04,0.20 
3723,8,0.00235 ,1.54E-04,1443.13 
689,8,0.00120 ,1.54E-04,0.68 
702,8,0.00119 ,1.55E-04,0.71 
710,8,0.00175 ,1.11E-04,1.49 
725,8,0.00121 ,1.53E-04,0.43 
733,8,0.00144 ,1.34E-04,3.66 
740,8,0.00145 ,1.32E-04,4.20 
761,8,0.00183 ,1.12E-04,0.64 
767,8,0.00119 ,1.53E-04,2.11 
812,8,0.00183 ,1.11E-04,0.81 
867,8,0.00086 ,2.21E-04,1.17 
880,8,0.00176 ,1.16E-04,0.44 
882,8,0.00102 ,1.60E-04,0.54 
886,8,0.00094 ,1.65E-04,0.13 
3626,8,0.00214 ,1.55E-04,9.69 
2725,8,0.00411 ,1.03E-04,30.11 
2903,8,0.00396 ,1.04E-04,5.94 
2732,8,0.00351 ,1.72E-04,0.14 
2799,8,0.00355 ,1.60E-04,0.11 
2805,8,0.00376 ,1.32E-04,6.60 
2893,8,0.00377 ,1.12E-04,7.31 
2898,8,0.00410 ,9.85E-05,0.38 
2930,8,0.00351 ,1.72E-04,0.14 
3030,8,0.00424 ,8.92E-05,0.56 
3045,8,0.00368 ,1.16E-04,5.37 
3126,8,0.00357 ,1.37E-04,0.14 
3131,8,0.00351 ,1.72E-04,0.14 
3180,8,0.00351 ,1.72E-04,0.14 
3181,8,0.00351 ,1.72E-04,0.14 
3197,8,0.00512 ,9.15E-05,3.00 
3235,8,0.00586 ,8.10E-05,1.44 
3266,8,0.00397 ,1.06E-04,0.13 
3322,8,0.00357 ,1.37E-04,0.14 
3376,8,0.00374 ,1.21E-04,0.00 
3398,8,0.00390 ,1.06E-04,0.45 
3401,8,0.00374 ,1.21E-04,0.00 
3428,8,0.00384 ,9.61E-05,3.21 
1949,8,0.00844 ,9.63E-05,1.66 
1956,8,0.00798 ,1.48E-04,5.42 
2034,8,0.00804 ,1.45E-04,7.25 
2041,8,0.00833 ,1.33E-04,6.58 
2175,8,0.01416 ,7.15E-05,1.62 
2182,8,0.00996 ,7.35E-05,0.51 
2421,8,0.00791 ,1.74E-04,6.92 
2456,8,0.00846 ,1.34E-04,6.52 
2548,8,0.00834 ,1.21E-04,0.33 
3461,8,0.00276 ,1.10E-04,1.42 
3502,8,0.00239 ,1.60E-04,1.67 
3504,8,0.00223 ,1.57E-04,5.78 
3530,8,0.00212 ,1.64E-04,5.62 
3548,8,0.00251 ,1.38E-04,4.34 
3572,8,0.00254 ,1.16E-04,0.00 
3585,8,0.00215 ,1.72E-04,1.96 
3607,8,0.00230 ,1.33E-04,1.88 
3647,8,0.00217 ,1.76E-04,0.60 
3712,8,0.00304 ,1.06E-04,0.51 
3754,8,0.00242 ,1.27E-04,2.64 
3755,8,0.00296 ,1.11E-04,0.52 
3772,8,0.00247 ,1.31E-04,3.75 
3789,8,0.00212 ,1.96E-04,4.03 
3814,8,0.00217 ,1.70E-04,0.88 
3827,8,0.00248 ,1.30E-04,1.68 
3843,8,0.00248 ,1.24E-04,1.86 
3871,8,0.00226 ,1.41E-04,0.07 
3901,8,0.00224 ,1.51E-04,5.39 
3905,8,0.00216 ,1.73E-04,2.11 
3914,8,0.00254 ,1.26E-04,6.69 
3932,8,0.00211 ,1.81E-04,0.57 
3973,8,0.00263 ,1.17E-04,0.36 
3981,8,0.00085 ,2.51E-04,0.45 
4019,8,0.00086 ,2.50E-04,1.69 
4020,8,0.00083 ,2.69E-04,4.57 
51,7,0.00175 ,1.40E-04,0.75 
64,7,0.00176 ,1.42E-04,104.50 
83,7,0.00175 ,1.40E-04,0.75 
126,7,0.00179 ,1.27E-04,1.38 
129,7,0.00173 ,1.24E-04,0.37 
131,7,0.00153 ,1.70E-04,0.00 
151,7,0.00162 ,1.51E-04,0.28 
167,7,0.00151 ,1.67E-04,0.37 
189,7,0.00176 ,1.42E-04,104.50 
208,7,0.00227 ,1.09E-04,0.15 
237,7,0.00175 ,1.40E-04,0.75 
263,7,0.00153 ,1.71E-04,0.17 
296,7,0.00153 ,1.71E-04,0.17 
300,7,0.00169 ,1.23E-04,0.84 
311,7,0.00191 ,1.14E-04,2.02 
317,7,0.00178 ,1.19E-04,3.23 
338,7,0.00210 ,1.13E-04,0.89 
347,7,0.00176 ,1.24E-04,0.60 
935,7,0.00742 ,7.48E-05,3.04 
937,7,0.00658 ,9.56E-05,0.70 
985,7,0.00656 ,9.25E-05,0.90 
1058,7,0.00771 ,8.51E-05,9.21 
1087,7,0.00661 ,1.05E-04,5.92 
1240,7,0.00630 ,1.42E-04,23.91 
1372,7,0.00661 ,8.69E-05,0.00 
1552,7,0.00675 ,9.46E-05,20.35 
1654,7,0.00768 ,9.04E-05,5.68 
1701,7,0.00666 ,1.03E-04,8.23 
549,7,0.00266 ,1.10E-04,309.59 
393,7,0.00139 ,1.60E-04,0.00 
480,7,0.00232 ,1.03E-04,290.17 
586,7,0.00208 ,9.05E-05,0.00 
621,7,0.00137 ,1.10E-04,0.45 
657,7,0.00147 ,1.08E-04,3.70 
679,7,0.00182 ,1.04E-04,22.25 
3961,7,0.00224 ,1.39E-04,1041.98 
700,7,0.00151 ,1.03E-04,0.47 
791,7,0.00111 ,1.38E-04,0.56 
796,7,0.00116 ,1.34E-04,1.93 
798,7,0.00131 ,1.61E-04,6048.83 
890,7,0.00104 ,1.27E-04,1.24 
869,7,0.00106 ,1.26E-04,0.67 
870,7,0.00075 ,2.07E-04,1.87 
871,7,0.00079 ,1.95E-04,10.87 
872,7,0.00078 ,1.95E-04,0.17 
874,7,0.00078 ,1.95E-04,0.17 
881,7,0.00075 ,2.06E-04,1.23 
2752,7,0.00419 ,8.67E-05,29.54 
3165,7,0.00395 ,9.17E-05,11.48 
2811,7,0.00457 ,8.12E-05,2.79 
2902,7,0.00340 ,1.53E-04,0.00 
3094,7,0.00514 ,7.34E-05,0.20 
3159,7,0.00412 ,9.09E-05,3.10 
3216,7,0.00343 ,1.40E-04,2.90 
3317,7,0.00381 ,8.48E-05,0.00 
3323,7,0.00469 ,7.89E-05,1.34 
3333,7,0.00382 ,8.36E-05,1.28 
3336,7,0.00345 ,1.24E-04,0.00 
3372,7,0.00340 ,1.53E-04,0.00 
3389,7,0.00376 ,9.43E-05,0.60 
3424,7,0.00378 ,9.30E-05,0.13 
3436,7,0.00446 ,7.18E-05,0.94 
1961,7,0.00880 ,1.11E-04,4.00 
1974,7,0.00920 ,8.55E-05,2.21 
2008,7,0.00868 ,8.58E-05,2.29 
2017,7,0.00797 ,1.27E-04,5.25 
2094,7,0.00783 ,1.35E-04,0.40 
2227,7,0.00842 ,9.60E-05,2.21 
2245,7,0.00784 ,1.33E-04,0.34 
2256,7,0.00983 ,7.76E-05,0.29 
2263,7,0.00816 ,1.15E-04,0.95 
2321,7,0.00801 ,1.19E-04,5.28 
2528,7,0.00816 ,1.16E-04,0.65 
2632,7,0.00829 ,9.99E-05,0.27 
2651,7,0.00883 ,8.49E-05,2.48 
3445,7,0.00214 ,1.28E-04,0.00 
3552,7,0.00264 ,1.03E-04,0.62 
3600,7,0.00219 ,1.21E-04,5.25 
3652,7,0.00208 ,1.42E-04,2.95 
3669,7,0.00227 ,1.46E-04,0.00 
3700,7,0.00227 ,1.46E-04,0.00 
3716,7,0.00202 ,1.61E-04,0.00 
3771,7,0.00207 ,1.44E-04,5.46 
3812,7,0.00205 ,1.52E-04,3.28 
3813,7,0.00227 ,1.46E-04,0.00 
3834,7,0.00230 ,1.12E-04,0.55 
3864,7,0.00227 ,1.46E-04,0.00 
3899,7,0.00213 ,1.29E-04,0.00 
3904,7,0.00214 ,1.42E-04,4.92 
3908,7,0.00225 ,1.30E-04,3.25 
3911,7,0.00227 ,1.46E-04,0.00 
3916,7,0.00208 ,1.31E-04,3.90 
3923,7,0.00203 ,1.67E-04,0.95 
3941,7,0.00229 ,1.17E-04,6.33 
3988,7,0.00075 ,2.29E-04,2.06 
4002,7,0.00074 ,2.44E-04,3.92 
4018,7,0.00078 ,2.23E-04,0.24 
4027,7,0.00070 ,2.68E-04,4.70 
6,6,0.00137 ,1.76E-04,0.20 
32,6,0.00142 ,1.46E-04,0.00 
44,6,0.00152 ,1.35E-04,0.00 
63,6,0.00207 ,9.79E-05,0.00 
77,6,0.00165 ,1.21E-04,2.08 
86,6,0.00144 ,1.49E-04,0.00 
95,6,0.00137 ,1.76E-04,0.50 
102,6,0.00143 ,1.51E-04,0.00 
117,6,0.00168 ,1.13E-04,1.71 
147,6,0.00137 ,1.76E-04,0.20 
163,6,0.00162 ,1.21E-04,206.14 
219,6,0.00137 ,1.83E-04,2.00 
229,6,0.00174 ,1.14E-04,2.29 
269,6,0.00172 ,1.35E-04,830.16 
340,6,0.00168 ,1.06E-04,0.54 
987,6,0.00654 ,9.08E-05,8.61 
1133,6,0.00977 ,8.40E-05,1.54 
1151,6,0.00856 ,6.71E-05,5.03 
1168,6,0.00653 ,8.10E-05,1.93 
1254,6,0.00621 ,1.11E-04,2.67 
1263,6,0.00856 ,6.66E-05,3.67 
1297,6,0.00643 ,9.93E-05,0.75 
1301,6,0.00672 ,8.02E-05,1.45 
1498,6,0.00993 ,6.55E-05,0.67 
