Id,degree,Betweenness Centrality,Eigenvector Centrality,PageRank
9118,8,111898.01 ,0.00 ,4.01E-05
9120,8,168448.33 ,0.00 ,4.76E-05
9208,8,31.19 ,0.00 ,2.72E-05
9329,8,69.95 ,0.00 ,2.60E-05
23384,8,2057.90 ,0.00 ,2.16E-05
20482,8,0.45 ,0.00 ,2.63E-05
20497,8,434.02 ,0.00 ,2.80E-05
20514,8,25664.02 ,0.00 ,3.11E-05
20549,8,17577.73 ,0.00 ,2.94E-05
17815,8,1480.58 ,0.00 ,3.28E-05
17833,8,381.45 ,0.00 ,2.49E-05
9414,8,1595.66 ,0.01 ,2.02E-05
9462,8,70055.42 ,0.00 ,2.46E-05
9502,8,6.20 ,0.01 ,1.66E-05
9537,8,134.07 ,0.01 ,1.76E-05
23348,8,87.26 ,0.00 ,1.80E-05
11280,8,58719.00 ,0.00 ,3.53E-05
22562,8,163.08 ,0.00 ,2.15E-05
22565,8,9299.13 ,0.00 ,2.97E-05
26739,8,222.69 ,0.01 ,1.87E-05
18030,8,175.92 ,0.00 ,2.01E-05
18061,8,1983.92 ,0.00 ,2.12E-05
27452,8,0.00 ,0.00 ,2.06E-05
11568,8,55.61 ,0.00 ,2.39E-05
29366,8,358.39 ,0.00 ,2.17E-05
26826,8,30.57 ,0.00 ,1.85E-05
26827,8,30.57 ,0.00 ,1.85E-05
23564,8,208.29 ,0.00 ,1.80E-05
26836,8,121.03 ,0.00 ,2.23E-05
26881,8,121.97 ,0.00 ,2.59E-05
13627,8,101081.00 ,0.00 ,3.68E-05
18225,8,493.17 ,0.01 ,1.76E-05
26998,8,228.00 ,0.00 ,2.33E-05
9647,8,12316.01 ,0.00 ,3.12E-05
9649,8,12316.01 ,0.00 ,3.12E-05
9923,8,3357.36 ,0.00 ,2.56E-05
20628,8,353670.61 ,0.00 ,3.70E-05
27027,8,4905.43 ,0.00 ,2.34E-05
24304,8,1046.05 ,0.00 ,2.19E-05
24303,8,788.23 ,0.00 ,2.22E-05
27014,8,855.53 ,0.00 ,2.38E-05
27051,8,164583.34 ,0.00 ,2.66E-05
24138,8,119.83 ,0.00 ,2.45E-05
22189,8,51.41 ,0.00 ,2.66E-05
10627,8,55287.74 ,0.00 ,3.01E-05
27086,8,68189.05 ,0.00 ,3.71E-05
27097,8,13.88 ,0.00 ,2.29E-05
27102,8,132.31 ,0.00 ,2.71E-05
27104,8,72.51 ,0.00 ,2.77E-05
27109,8,38.41 ,0.00 ,2.78E-05
10196,8,16804.55 ,0.00 ,3.94E-05
10208,8,18886.88 ,0.00 ,3.04E-05
27243,8,12947.15 ,0.00 ,2.76E-05
27246,8,25567.28 ,0.00 ,3.74E-05
27312,8,147297.08 ,0.00 ,4.31E-05
27326,8,1230.41 ,0.00 ,2.97E-05
27356,8,1.67 ,0.00 ,3.08E-05
27358,8,1.67 ,0.00 ,3.08E-05
27368,8,24942.21 ,0.00 ,3.07E-05
27376,8,353.66 ,0.00 ,3.23E-05
27428,8,214.49 ,0.00 ,2.11E-05
27456,8,14164.35 ,0.00 ,3.21E-05
27466,8,1455.51 ,0.00 ,2.94E-05
27489,8,65.35 ,0.00 ,2.98E-05
27491,8,65.35 ,0.00 ,2.98E-05
10326,8,1948.80 ,0.00 ,2.23E-05
10336,8,2.42 ,0.00 ,3.05E-05
27546,8,366.58 ,0.00 ,1.87E-05
20727,8,33655.17 ,0.00 ,3.13E-05
10389,8,21.43 ,0.00 ,2.17E-05
24171,8,6373.41 ,0.00 ,2.95E-05
30805,8,4.03 ,0.00 ,2.37E-05
30823,8,4862.76 ,0.00 ,2.33E-05
32121,8,101318.60 ,0.00 ,5.82E-05
10538,8,1.67 ,0.00 ,2.82E-05
10544,8,6478.12 ,0.00 ,3.13E-05
11428,8,14.16 ,0.00 ,1.69E-05
18304,8,2939.95 ,0.00 ,2.29E-05
28381,8,353.59 ,0.00 ,2.68E-05
30491,8,34792.92 ,0.00 ,3.35E-05
10644,8,141.23 ,0.00 ,1.90E-05
10661,8,14.85 ,0.00 ,2.29E-05
10705,8,808.00 ,0.00 ,1.98E-05
10720,8,430.30 ,0.01 ,1.83E-05
10721,8,18946.49 ,0.00 ,2.60E-05
18297,8,7.39 ,0.00 ,1.65E-05
18346,8,809.45 ,0.00 ,2.13E-05
11418,8,6.08 ,0.00 ,1.75E-05
29055,8,45.16 ,0.00 ,2.63E-05
31732,8,168450.00 ,0.00 ,5.45E-05
11040,8,4.67 ,0.00 ,3.61E-05
11290,8,739477.36 ,0.00 ,5.03E-05
20879,8,1.15 ,0.00 ,4.39E-05
21259,8,10107.52 ,0.00 ,4.97E-05
21495,8,11243.37 ,0.00 ,5.41E-05
21571,8,1949.59 ,0.00 ,3.72E-05
11437,8,418.85 ,0.00 ,1.99E-05
28245,8,0.46 ,0.00 ,2.73E-05
14069,8,286.23 ,0.00 ,2.73E-05
11432,8,83.22 ,0.00 ,1.87E-05
23575,8,5022.03 ,0.00 ,2.68E-05
27732,8,25144.29 ,0.00 ,3.99E-05
28582,8,4619.38 ,0.00 ,2.39E-05
29091,8,4009.78 ,0.00 ,2.47E-05
29094,8,14.27 ,0.00 ,2.15E-05
29140,8,642.21 ,0.00 ,2.48E-05
29373,8,9.41 ,0.00 ,2.26E-05
29136,8,3.34 ,0.00 ,2.18E-05
29146,8,23.54 ,0.00 ,2.25E-05
30133,8,7.36 ,0.00 ,2.74E-05
30134,8,7.36 ,0.00 ,2.74E-05
13922,8,256.56 ,0.00 ,2.55E-05
13923,8,256.56 ,0.00 ,2.55E-05
28328,8,6406.12 ,0.00 ,2.88E-05
28329,8,6406.12 ,0.00 ,2.88E-05
28331,8,6406.12 ,0.00 ,2.88E-05
18390,8,2357.80 ,0.00 ,3.31E-05
11557,8,6065.42 ,0.00 ,2.55E-05
11563,8,181.10 ,0.00 ,2.36E-05
28091,8,87.45 ,0.00 ,2.25E-05
30494,8,102936.63 ,0.00 ,4.37E-05
28100,8,3674.85 ,0.00 ,2.32E-05
31426,8,1.01 ,0.00 ,3.71E-05
31427,8,1.01 ,0.00 ,3.71E-05
30773,8,202151.12 ,0.00 ,7.94E-05
26121,8,330.72 ,0.00 ,2.36E-05
23598,8,173.50 ,0.00 ,2.66E-05
23616,8,218.43 ,0.00 ,2.68E-05
24174,8,1082.88 ,0.00 ,4.13E-05
25049,8,36494.90 ,0.00 ,3.42E-05
25050,8,36494.90 ,0.00 ,3.42E-05
25052,8,25267.62 ,0.00 ,3.47E-05
30020,8,228.39 ,0.00 ,3.16E-05
28652,8,134764.00 ,0.00 ,4.46E-05
29554,8,342.11 ,0.00 ,2.54E-05
29895,8,8.00 ,0.00 ,3.89E-05
28682,8,102873.16 ,0.00 ,4.36E-05
31258,8,354.43 ,0.00 ,2.84E-05
30104,8,40017.19 ,0.00 ,2.81E-05
30105,8,6.04 ,0.00 ,2.37E-05
30106,8,6.04 ,0.00 ,2.37E-05
29573,8,11661.28 ,0.00 ,3.44E-05
31246,8,0.14 ,0.00 ,3.06E-05
31248,8,0.14 ,0.00 ,3.06E-05
31249,8,0.14 ,0.00 ,3.06E-05
31250,8,0.14 ,0.00 ,3.06E-05
29607,8,2.10 ,0.00 ,3.06E-05
28672,8,0.14 ,0.00 ,2.74E-05
28674,8,0.14 ,0.00 ,2.74E-05
30613,8,4973.80 ,0.00 ,3.14E-05
31973,8,1031.93 ,0.00 ,2.60E-05
31976,8,5951.05 ,0.00 ,2.80E-05
32553,8,0.14 ,0.00 ,2.58E-05
32554,8,0.14 ,0.00 ,2.58E-05
32555,8,0.14 ,0.00 ,2.58E-05
32381,8,3.00 ,0.00 ,3.19E-05
32382,8,3.00 ,0.00 ,3.19E-05
30347,8,0.00 ,0.00 ,2.72E-05
30348,8,0.00 ,0.00 ,2.72E-05
30349,8,0.00 ,0.00 ,2.72E-05
30350,8,0.00 ,0.00 ,2.72E-05
30351,8,0.00 ,0.00 ,2.72E-05
30352,8,0.00 ,0.00 ,2.72E-05
30353,8,0.00 ,0.00 ,2.72E-05
32606,8,33692.00 ,0.00 ,3.47E-05
32607,8,33692.00 ,0.00 ,3.47E-05
28906,8,24704.93 ,0.00 ,3.15E-05
28908,8,24704.93 ,0.00 ,3.15E-05
28910,8,24704.93 ,0.00 ,3.15E-05
32963,8,1956.40 ,0.00 ,3.40E-05
29459,8,450.81 ,0.00 ,4.21E-05
30996,8,4.67 ,0.00 ,3.85E-05
30998,8,4.33 ,0.00 ,3.91E-05
29823,8,907.89 ,0.00 ,4.36E-05
30951,8,28.74 ,0.00 ,3.16E-05
31027,8,168459.00 ,0.00 ,6.40E-05
32953,8,1.43 ,0.00 ,3.00E-05
28785,8,8.00 ,0.00 ,3.48E-05
28823,8,7734.19 ,0.00 ,4.05E-05
32583,8,3.00 ,0.00 ,3.70E-05
32585,8,3.00 ,0.00 ,3.70E-05
31437,8,2.56 ,0.00 ,3.91E-05
30968,8,5.00 ,0.00 ,2.77E-05
33193,8,1.77 ,0.00 ,3.01E-05
32470,8,2934.09 ,0.00 ,2.61E-05
32474,8,2.07 ,0.00 ,2.57E-05
32485,8,7.86 ,0.00 ,2.67E-05
32734,8,4.62 ,0.00 ,3.35E-05
32747,8,16260.37 ,0.00 ,3.38E-05
31409,8,0.31 ,0.00 ,2.52E-05
31486,8,89838.33 ,0.00 ,4.34E-05
31487,8,72987.17 ,0.00 ,3.86E-05
33402,8,134764.00 ,0.00 ,5.17E-05
33422,8,0.00 ,0.00 ,2.82E-05
33423,8,0.00 ,0.00 ,2.82E-05
33425,8,0.00 ,0.00 ,2.82E-05
51,7,40910.42 ,0.01 ,2.57E-05
254,7,38011.18 ,0.00 ,3.18E-05
270,7,5438.01 ,0.01 ,1.93E-05
437,7,15018.20 ,0.01 ,2.05E-05
518,7,737.11 ,0.01 ,1.96E-05
565,7,1286.84 ,0.02 ,1.75E-05
589,7,1164.38 ,0.01 ,1.96E-05
11492,7,47538.38 ,0.01 ,2.92E-05
14882,7,38.60 ,0.01 ,1.59E-05
14911,7,3716.31 ,0.01 ,1.82E-05
9393,7,548.50 ,0.01 ,1.60E-05
1127,7,233.72 ,0.01 ,1.79E-05
1200,7,272.91 ,0.00 ,1.88E-05
1138,7,4519.23 ,0.01 ,1.96E-05
990,7,36810.95 ,0.00 ,3.34E-05
1084,7,1051.87 ,0.01 ,1.85E-05
1018,7,2632.47 ,0.01 ,2.24E-05
3770,7,271.00 ,0.02 ,1.63E-05
14945,7,216.61 ,0.01 ,1.65E-05
1905,7,12.26 ,0.02 ,1.53E-05
14956,7,104094.85 ,0.01 ,2.92E-05
1912,7,59853.31 ,0.02 ,2.16E-05
12040,7,1084.81 ,0.02 ,2.01E-05
1917,7,314.43 ,0.03 ,1.78E-05
1918,7,0.00 ,0.03 ,1.60E-05
14970,7,2126.77 ,0.02 ,1.68E-05
6344,7,1198.78 ,0.01 ,1.98E-05
14384,7,2891.24 ,0.03 ,1.71E-05
3871,7,3248.23 ,0.02 ,1.72E-05
14986,7,10.95 ,0.01 ,1.70E-05
14988,7,45.01 ,0.03 ,1.56E-05
5780,7,3439.72 ,0.02 ,1.77E-05
12045,7,5429.78 ,0.02 ,2.02E-05
15023,7,105.13 ,0.02 ,1.64E-05
2499,7,2065.25 ,0.02 ,1.85E-05
1551,7,2062.38 ,0.02 ,2.07E-05
1965,7,330.88 ,0.02 ,1.74E-05
14140,7,31475.19 ,0.01 ,2.20E-05
3835,7,285.80 ,0.02 ,1.65E-05
15086,7,1395.31 ,0.01 ,1.84E-05
11845,7,26144.88 ,0.01 ,2.03E-05
19083,7,966.36 ,0.01 ,2.11E-05
5123,7,4496.14 ,0.01 ,1.95E-05
11828,7,125057.88 ,0.01 ,2.53E-05
5778,7,2675.41 ,0.02 ,1.97E-05
15095,7,0.00 ,0.01 ,1.90E-05
15096,7,0.00 ,0.01 ,1.90E-05
15097,7,0.00 ,0.01 ,1.90E-05
15098,7,0.00 ,0.01 ,1.90E-05
22208,7,5.97 ,0.01 ,1.64E-05
1219,7,607.85 ,0.00 ,2.21E-05
11762,7,938.73 ,0.01 ,1.70E-05
713,7,1142.24 ,0.01 ,1.84E-05
19271,7,33694.00 ,0.01 ,2.12E-05
19276,7,139091.09 ,0.00 ,4.29E-05
9059,7,15932.36 ,0.01 ,3.22E-05
16011,7,2298.54 ,0.02 ,1.75E-05
18832,7,59083.92 ,0.00 ,3.29E-05
1418,7,35552.86 ,0.02 ,2.33E-05
1420,7,88.79 ,0.02 ,1.65E-05
1455,7,11807.55 ,0.00 ,2.69E-05
1486,7,337.35 ,0.01 ,1.56E-05
15156,7,101076.00 ,0.01 ,2.73E-05
15162,7,6545.76 ,0.02 ,1.93E-05
10884,7,4319.08 ,0.01 ,2.53E-05
10895,7,301.37 ,0.02 ,2.14E-05
5682,7,7577.68 ,0.02 ,2.06E-05
15180,7,206.71 ,0.01 ,1.91E-05
15185,7,206.78 ,0.01 ,1.73E-05
15189,7,11.48 ,0.01 ,1.79E-05
6902,7,8740.14 ,0.01 ,2.26E-05
8521,7,738.04 ,0.01 ,2.58E-05
22223,7,647.15 ,0.01 ,2.48E-05
11619,7,98196.07 ,0.01 ,2.80E-05
13903,7,0.00 ,0.00 ,2.95E-05
14460,7,10675.54 ,0.00 ,3.06E-05
1589,7,78.72 ,0.01 ,2.22E-05
1635,7,510.93 ,0.01 ,1.95E-05
1672,7,6263.95 ,0.01 ,1.93E-05
1677,7,8748.64 ,0.01 ,2.14E-05
1685,7,199.96 ,0.01 ,1.87E-05
15412,7,11538.12 ,0.00 ,2.26E-05
15429,7,0.51 ,0.00 ,1.90E-05
5324,7,30417.34 ,0.01 ,2.10E-05
15499,7,425.30 ,0.01 ,2.01E-05
18878,7,11231.75 ,0.00 ,3.23E-05
9577,7,22226.18 ,0.01 ,2.47E-05
18949,7,553.98 ,0.00 ,2.43E-05
18951,7,62.85 ,0.00 ,2.24E-05
18956,7,5.04 ,0.00 ,2.49E-05
18969,7,42650.34 ,0.00 ,3.12E-05
18978,7,2916.22 ,0.00 ,2.71E-05
5837,7,3088.26 ,0.01 ,2.01E-05
8113,7,1713.83 ,0.02 ,1.74E-05
22252,7,20.44 ,0.01 ,1.72E-05
16464,7,13.60 ,0.01 ,1.58E-05
6846,7,2859.63 ,0.01 ,2.60E-05
22276,7,6315.65 ,0.00 ,2.55E-05
22278,7,8459.94 ,0.00 ,2.64E-05
22280,7,3253.71 ,0.00 ,1.65E-05
14591,7,6450.24 ,0.00 ,2.75E-05
22301,7,6785.51 ,0.01 ,1.86E-05
14249,7,296.26 ,0.00 ,2.55E-05
14264,7,269511.00 ,0.00 ,4.85E-05
14288,7,57.89 ,0.00 ,2.52E-05
14291,7,0.78 ,0.00 ,2.56E-05
3498,7,2630.62 ,0.01 ,2.00E-05
19681,7,16.33 ,0.01 ,1.68E-05
19699,7,16.33 ,0.01 ,1.68E-05
2200,7,273.94 ,0.02 ,1.58E-05
22626,7,34.52 ,0.01 ,1.60E-05
2126,7,1365.92 ,0.02 ,1.74E-05
2138,7,101325.18 ,0.02 ,2.67E-05
2145,7,152.82 ,0.02 ,1.71E-05
2172,7,26.07 ,0.02 ,1.56E-05
2204,7,2723.80 ,0.02 ,1.73E-05
2212,7,603.51 ,0.02 ,1.64E-05
2236,7,875.82 ,0.01 ,1.73E-05
2259,7,52853.95 ,0.01 ,2.59E-05
2268,7,6703.54 ,0.02 ,2.16E-05
2288,7,0.00 ,0.01 ,1.75E-05
2289,7,0.00 ,0.01 ,1.75E-05
2307,7,6674.07 ,0.02 ,1.97E-05
2403,7,6408.69 ,0.01 ,1.79E-05
22352,7,0.00 ,0.01 ,1.49E-05
2553,7,828.25 ,0.02 ,1.70E-05
2561,7,0.00 ,0.02 ,1.64E-05
2584,7,730.06 ,0.01 ,2.21E-05
2636,7,1754.81 ,0.02 ,1.88E-05
2743,7,241.79 ,0.02 ,1.77E-05
2755,7,506.28 ,0.01 ,1.94E-05
2763,7,202134.00 ,0.01 ,3.04E-05
2800,7,207.82 ,0.01 ,1.67E-05
2801,7,0.17 ,0.01 ,1.87E-05
2804,7,1468.39 ,0.02 ,1.83E-05
2816,7,70.42 ,0.01 ,1.89E-05
2840,7,1173.01 ,0.01 ,2.52E-05
2849,7,2093.23 ,0.01 ,2.43E-05
2857,7,698.67 ,0.01 ,2.17E-05
2937,7,2089.73 ,0.01 ,2.25E-05
2942,7,10755.71 ,0.01 ,2.50E-05
2956,7,11426.07 ,0.01 ,1.83E-05
2959,7,33.69 ,0.01 ,1.79E-05
2983,7,5731.63 ,0.01 ,1.97E-05
3020,7,228.91 ,0.01 ,2.18E-05
3108,7,3.80 ,0.01 ,1.89E-05
3116,7,3350.10 ,0.01 ,2.21E-05
3123,7,7.07 ,0.01 ,2.27E-05
3125,7,33832.10 ,0.01 ,2.56E-05
3145,7,0.00 ,0.01 ,2.40E-05
3146,7,0.00 ,0.01 ,2.40E-05
3147,7,0.00 ,0.01 ,2.40E-05
3148,7,0.00 ,0.01 ,2.40E-05
3149,7,0.00 ,0.01 ,2.40E-05
3150,7,0.00 ,0.01 ,2.40E-05
3172,7,13142.66 ,0.01 ,2.53E-05
3174,7,4.80 ,0.01 ,2.27E-05
3195,7,199.43 ,0.01 ,1.59E-05
3210,7,21.37 ,0.01 ,2.43E-05
3223,7,0.83 ,0.01 ,1.91E-05
3225,7,0.83 ,0.01 ,1.91E-05
3228,7,5050.97 ,0.03 ,1.72E-05
3236,7,168450.00 ,0.01 ,2.96E-05
3238,7,0.38 ,0.01 ,2.22E-05
3250,7,576.40 ,0.02 ,1.84E-05
3269,7,34.77 ,0.02 ,1.76E-05
3300,7,0.00 ,0.01 ,2.00E-05
3301,7,0.00 ,0.01 ,2.00E-05
3306,7,243.17 ,0.02 ,1.62E-05
3307,7,2832.58 ,0.02 ,2.03E-05
3362,7,116619.47 ,0.01 ,2.31E-05
3369,7,2738.23 ,0.01 ,2.01E-05
3436,7,18335.85 ,0.01 ,2.20E-05
3437,7,486.61 ,0.01 ,1.67E-05
3452,7,0.00 ,0.01 ,1.82E-05
19759,7,44.07 ,0.01 ,1.60E-05
22640,7,10520.76 ,0.01 ,1.90E-05
22643,7,0.00 ,0.01 ,1.53E-05
22647,7,2704.52 ,0.01 ,1.89E-05
22648,7,144.79 ,0.01 ,1.65E-05
14599,7,19740.63 ,0.00 ,3.16E-05
3656,7,9803.96 ,0.00 ,2.71E-05
16835,7,235.20 ,0.02 ,1.74E-05
6878,7,38351.84 ,0.01 ,2.89E-05
6879,7,38290.03 ,0.01 ,2.89E-05
16855,7,5304.42 ,0.02 ,1.79E-05
9397,7,2221.57 ,0.01 ,1.77E-05
8360,7,60185.62 ,0.01 ,3.35E-05
733,7,1366.36 ,0.01 ,2.95E-05
20057,7,7307.26 ,0.01 ,1.93E-05
13023,7,18.17 ,0.01 ,1.94E-05
3818,7,622.09 ,0.02 ,1.56E-05
3784,7,2448.65 ,0.01 ,1.89E-05
8746,7,3378.02 ,0.01 ,1.80E-05
22755,7,0.00 ,0.02 ,1.57E-05
22759,7,0.00 ,0.01 ,1.57E-05
22763,7,436.49 ,0.01 ,1.76E-05
5004,7,2943.79 ,0.02 ,1.59E-05
4066,7,763.44 ,0.02 ,1.77E-05
6875,7,44708.45 ,0.01 ,2.04E-05
17524,7,1528.58 ,0.01 ,1.77E-05
3677,7,0.21 ,0.01 ,1.54E-05
3825,7,205.06 ,0.02 ,1.61E-05
3952,7,2336.14 ,0.02 ,1.70E-05
3960,7,228.59 ,0.02 ,1.57E-05
4095,7,6.58 ,0.01 ,2.63E-05
4109,7,3422.54 ,0.01 ,1.72E-05
4118,7,864.70 ,0.01 ,1.62E-05
4144,7,3502.81 ,0.02 ,1.67E-05
4154,7,53.46 ,0.01 ,1.70E-05
4198,7,41.37 ,0.02 ,1.61E-05
4212,7,1835.85 ,0.02 ,1.68E-05
4218,7,800.92 ,0.01 ,1.76E-05
4300,7,0.00 ,0.01 ,1.49E-05
4308,7,10.46 ,0.02 ,1.55E-05
4339,7,1945.50 ,0.01 ,1.62E-05
4422,7,612.96 ,0.02 ,1.54E-05
4470,7,2.50 ,0.02 ,1.53E-05
24326,7,17981.69 ,0.01 ,2.05E-05
22514,7,285.37 ,0.00 ,3.11E-05
22829,7,29.98 ,0.00 ,2.58E-05
22850,7,1220.49 ,0.01 ,2.03E-05
22873,7,581.58 ,0.01 ,2.02E-05
7288,7,107.97 ,0.02 ,1.61E-05
22905,7,59.48 ,0.01 ,1.61E-05
23375,7,1991.81 ,0.00 ,2.44E-05
4503,7,3.07 ,0.01 ,1.75E-05
4586,7,90.72 ,0.01 ,1.65E-05
4652,7,17.80 ,0.01 ,1.67E-05
4677,7,64773.44 ,0.00 ,2.73E-05
4741,7,1181.34 ,0.01 ,1.64E-05
4755,7,3112.00 ,0.01 ,1.80E-05
4763,7,340.30 ,0.01 ,1.86E-05
4774,7,9697.75 ,0.00 ,2.02E-05
4775,7,9697.75 ,0.00 ,2.02E-05
24187,7,127.81 ,0.00 ,1.77E-05
17364,7,2666.05 ,0.01 ,1.75E-05
16477,7,132.84 ,0.01 ,1.60E-05
17435,7,1062.49 ,0.01 ,2.18E-05
23666,7,154.85 ,0.01 ,1.84E-05
5030,7,188.16 ,0.01 ,1.77E-05
9431,7,4376.11 ,0.01 ,1.99E-05
26193,7,177.24 ,0.00 ,1.75E-05
23121,7,43.50 ,0.01 ,1.66E-05
26194,7,31647.03 ,0.01 ,2.07E-05
25730,7,181.86 ,0.00 ,2.05E-05
10284,7,0.00 ,0.01 ,1.75E-05
26238,7,89.58 ,0.01 ,1.74E-05
26241,7,53122.86 ,0.00 ,2.58E-05
17450,7,959.53 ,0.01 ,2.36E-05
16850,7,0.41 ,0.01 ,1.56E-05
15554,7,677.06 ,0.01 ,1.78E-05
15564,7,33311.23 ,0.00 ,2.65E-05
15569,7,361.04 ,0.01 ,1.76E-05
15577,7,2613.46 ,0.01 ,1.78E-05
15610,7,29.84 ,0.01 ,1.53E-05
4978,7,0.82 ,0.01 ,1.56E-05
23656,7,52329.36 ,0.00 ,2.27E-05
5022,7,0.00 ,0.02 ,1.65E-05
5023,7,0.00 ,0.02 ,1.65E-05
23681,7,1599.21 ,0.01 ,1.70E-05
9374,7,485.67 ,0.02 ,1.54E-05
22963,7,603.64 ,0.01 ,1.78E-05
25060,7,0.00 ,0.00 ,1.64E-05
19401,7,197.04 ,0.01 ,1.60E-05
12116,7,699.03 ,0.02 ,1.83E-05
12290,7,62.21 ,0.01 ,1.80E-05
12379,7,27.84 ,0.01 ,1.73E-05
25357,7,0.00 ,0.01 ,1.57E-05
12198,7,515.63 ,0.02 ,1.85E-05
6362,7,4650.38 ,0.02 ,1.88E-05
12205,7,315.12 ,0.02 ,1.78E-05
12216,7,3612.06 ,0.02 ,1.72E-05
17229,7,364.65 ,0.01 ,1.63E-05
12126,7,103.53 ,0.03 ,1.70E-05
12148,7,405.12 ,0.01 ,1.62E-05
12194,7,818.63 ,0.02 ,1.88E-05
12207,7,16.07 ,0.02 ,1.71E-05
12221,7,1247.22 ,0.01 ,1.72E-05
12233,7,0.33 ,0.02 ,1.57E-05
12234,7,12.07 ,0.01 ,1.71E-05
10396,7,10852.79 ,0.03 ,1.83E-05
8811,7,51.86 ,0.02 ,1.70E-05
12250,7,546.28 ,0.02 ,1.78E-05
12263,7,398.52 ,0.02 ,1.74E-05
12278,7,56.60 ,0.01 ,1.83E-05
12285,7,58.73 ,0.01 ,1.92E-05
12292,7,25.38 ,0.02 ,1.67E-05
7397,7,1096.38 ,0.02 ,1.97E-05
12309,7,37.29 ,0.02 ,1.65E-05
12315,7,0.78 ,0.01 ,1.87E-05
12319,7,20.42 ,0.01 ,1.68E-05
12329,7,229.64 ,0.01 ,2.09E-05
12342,7,18.76 ,0.02 ,1.66E-05
8929,7,28002.37 ,0.01 ,2.19E-05
12350,7,2.99 ,0.02 ,1.69E-05
12354,7,26.23 ,0.01 ,1.95E-05
12358,7,238.39 ,0.01 ,1.63E-05
12360,7,416.31 ,0.01 ,1.88E-05
12371,7,601.82 ,0.01 ,2.03E-05
12390,7,59.30 ,0.01 ,2.07E-05
12395,7,104.20 ,0.01 ,2.33E-05
12399,7,42.59 ,0.01 ,1.99E-05
12434,7,19379.85 ,0.01 ,2.24E-05
12458,7,225.27 ,0.01 ,2.23E-05
12469,7,2470.05 ,0.01 ,1.81E-05
12478,7,202137.00 ,0.01 ,3.91E-05
8816,7,0.73 ,0.02 ,1.66E-05
12519,7,0.00 ,0.02 ,1.74E-05
12532,7,4839.46 ,0.01 ,2.02E-05
12568,7,163.04 ,0.02 ,1.68E-05
12574,7,13.77 ,0.01 ,1.88E-05
12575,7,13.77 ,0.01 ,1.88E-05
12606,7,91.69 ,0.01 ,1.83E-05
12659,7,1223.31 ,0.01 ,2.31E-05
12667,7,21406.11 ,0.01 ,2.05E-05
12706,7,103.06 ,0.01 ,1.91E-05
12796,7,1085.22 ,0.01 ,2.16E-05
12797,7,434.75 ,0.01 ,1.99E-05
8803,7,130.94 ,0.02 ,1.66E-05
5231,7,1062.85 ,0.01 ,1.73E-05
19344,7,248.53 ,0.01 ,1.70E-05
19345,7,240.13 ,0.01 ,1.70E-05
23119,7,352.65 ,0.01 ,1.61E-05
1044,7,25205.54 ,0.00 ,3.18E-05
13078,7,761.25 ,0.01 ,1.69E-05
24387,7,572.25 ,0.00 ,1.71E-05
6861,7,95.69 ,0.01 ,1.96E-05
10607,7,495.47 ,0.00 ,1.94E-05
28149,7,0.00 ,0.00 ,1.86E-05
12886,7,232.33 ,0.01 ,1.97E-05
12935,7,231.15 ,0.01 ,1.97E-05
19409,7,0.10 ,0.01 ,1.68E-05
19413,7,37.49 ,0.01 ,1.95E-05
19419,7,74.41 ,0.00 ,2.62E-05
19425,7,71.21 ,0.01 ,1.79E-05
15926,7,6039.66 ,0.01 ,1.69E-05
15927,7,200.89 ,0.01 ,1.59E-05
19443,7,98.92 ,0.01 ,1.68E-05
19464,7,106.40 ,0.00 ,2.36E-05
19511,7,168456.00 ,0.00 ,4.42E-05
19519,7,90960.50 ,0.00 ,2.82E-05
19569,7,9074.98 ,0.01 ,2.18E-05
19613,7,4.17 ,0.00 ,1.92E-05
19614,7,20174.37 ,0.00 ,2.21E-05
19615,7,20174.37 ,0.00 ,2.21E-05
17643,7,747.13 ,0.01 ,1.78E-05
8406,7,168.88 ,0.01 ,2.08E-05
24421,7,9561.52 ,0.01 ,1.95E-05
24429,7,3896.61 ,0.01 ,2.21E-05
8411,7,33759.53 ,0.01 ,2.62E-05
6374,7,140.71 ,0.01 ,2.17E-05
8417,7,208.54 ,0.01 ,1.89E-05
24472,7,1485.39 ,0.01 ,1.83E-05
23630,7,2875.02 ,0.01 ,1.77E-05
23710,7,2701.26 ,0.01 ,1.60E-05
24498,7,2531.06 ,0.01 ,1.80E-05
22951,7,454.85 ,0.00 ,1.82E-05
6360,7,8162.93 ,0.01 ,1.84E-05
8638,7,9592.76 ,0.01 ,1.88E-05
18496,7,14916.85 ,0.00 ,2.32E-05
5164,7,592.66 ,0.01 ,1.72E-05
16556,7,208.18 ,0.01 ,1.47E-05
5821,7,0.00 ,0.02 ,1.94E-05
4891,7,14288.29 ,0.00 ,2.80E-05
11622,7,213.26 ,0.02 ,1.94E-05
11624,7,107.36 ,0.02 ,1.79E-05
6363,7,3680.26 ,0.02 ,1.93E-05
11664,7,805.32 ,0.01 ,1.82E-05
11673,7,0.00 ,0.01 ,1.83E-05
11675,7,0.00 ,0.01 ,1.83E-05
11693,7,19.39 ,0.01 ,1.97E-05
11701,7,3748.16 ,0.00 ,1.85E-05
11738,7,364.63 ,0.02 ,1.98E-05
22494,7,13.43 ,0.01 ,1.61E-05
20346,7,384.18 ,0.01 ,1.75E-05
